ZZ_APP_ID,ZZ_CIN_ID,ZZ_ACCT_ID,applic_date,transaction_type,transaction_amount,transaction_narrative,PrimaryCategoryDescription,SubCategoryDescription,VendorDescription,RecurrenceEventId,RecurrenceType,merchant_MCC,TRANSACTION_DATE,trans_id_app,Segment,ZZ_JOINT,CIN_M_OR_J,appsubject,cancelled_transaction,trans_id_cin,card_type,Deb_Cred_Flag,Transaction_Description2,MCC_1,MCC_Plus,MCC_AS,MCC_Label,PrimaryCategory_MCC_AS,SubCategory_MCC_AS,Enhance_PrimaryCategory,Enhance_SubCategory
10195,100028,10011530,28/11/2016,DPC,238.46,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,17995492,FirstDayOfType,,06/06/2016,10195|000898,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,C/L  4,-100,HSBC         04JUL,Cash Machine,,,17995508,FortNightly,,04/07/2016,10195|000966,Segment2_MTG,1,M,1,,,,Debit,HSBC         04JUL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,C/L  4,-100,NOTEMACHINE  04JUL,Cash Machine,,,,,,05/07/2016,10195|000970,Segment2_MTG,1,M,1,,,,Debit,NOTEMACHINE  04JUL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,INT TO,-11.96,21JUN A/C 46145370,Bank Charges and Returns,Interest Charge,,17995480,Monthly,,12/07/2016,10195|000986,Segment2_MTG,1,M,1,,,,Debit,21JUN A/C 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Interest Charge
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,21/07/2016,10195|001002,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,POS,250,2198 06JUL16,Refund,POS Credit,,,,,07/07/2016,10195|000974,Segment2_MTG,1,M,1,,,,Credit,2198 06JUL16,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Refund,POS Credit
10195,100028,10011530,28/11/2016,D/D,-7.49,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,17995481,Monthly,,13/07/2016,10195|000990,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,POS -,-14.99,"CREDITEXPERT.CO.UK NOTTINGHAM,NO",Services,Budgeting and Credit Reporting Services,Credit Expert,17995515,Monthly,5969,22/07/2016,10195|001006,Segment2_MTG,1,M,1,,,,Debit,"CREDITEXPERT.CO.UK NOTTINGHAM,NO",5969,Shopping Home Products,Services|,DIRECT MARKETING – NOT ELSEWHERE CLASSIFIED,Services,,Services,Budgeting and Credit Reporting Services
10195,100028,10011530,28/11/2016,POS -,-2.99,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,,,5735,30/06/2016,10195|000958,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,POS -,-5.98,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,,,5735,23/07/2016,10195|001010,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,POS -,-9.99,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,,,5735,30/09/2016,10195|001209,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,DPC,-5,ACC-NWESTPLAT,Financial Services,Credit Cards,Natwest CCard,,,,11/07/2016,10195|000982,Segment2_MTG,1,M,1,,,,Debit,ACC-NWESTPLAT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Credit Cards
10195,100028,10011530,28/11/2016,POS -,-4.8,TfL Travel Charge TFL.gov.uk/CP,Commuting and travel,Trains and coaches,TFL,17995479,FourWeekly,4111,19/07/2016,10195|000998,Segment2_MTG,1,M,1,,,,Debit,TFL TRAVEL CHARGE TFL.GOV.UK/CP,4111,Transport,Commuting and travel|Trains and Coaches,"LOCAL/SUBURBAN COMMUTER PASSENGER TRANSPORTATION – RAILROADS, FERIES, LOCAL WATER TRANSPORTATION.",Commuting and travel,Trains and Coaches,Commuting and travel,Trains and coaches
10195,100028,10011530,28/11/2016,C/L  4,-250,NOTEMACHINE  24JUL,Cash Machine,,,,,,25/07/2016,10195|001014,Segment2_MTG,1,M,1,,,,Debit,NOTEMACHINE  24JUL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,DPC,450,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,28/07/2016,10195|001030,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-24.95,PIZZA EXPRESS LONDON,Restaurants and takeaway,Take Away,Pizza Express,,,5812,25/07/2016,10195|001018,Segment2_MTG,1,M,1,,,,Debit,PIZZA EXPRESS LONDON,5812,Eating and Drinking Out,"Restaurants and takeaway|Restaurants, Cafes and Bistros",EATING PLACES AND RESTAURANTS,Restaurants and takeaway,"Restaurants, Cafes and Bistros",Restaurants and takeaway,Take Away
10195,100028,10011530,28/11/2016,POS -,-299.57,MBNA LTD CS CHESTER,Financial Services,Credit Cards,MBNA,17995525,Monthly,6012,28/06/2016,10195|000954,Segment2_MTG,1,M,1,,,,Debit,MBNA LTD CS CHESTER,6012,Financial Services,Financial Services|,FINANCIAL INSTITUTIONS – MERCHANDISE AND SERVICES,Financial Services,,Financial Services,Credit Cards
10195,100028,10011530,28/11/2016,C/L  4,-100,BARCLAYS BNK 28JUL,Cash Machine,,,,,,29/07/2016,10195|001034,Segment2_MTG,1,M,1,,,,Debit,BARCLAYS BNK 28JUL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,D/D,-11.37,DVLA-LY15CXR,Automotive,Road Tax,DVLA,17995523,FirstWorkingDay,,03/10/2016,10195|001214,Segment2_MTG,1,M,1,,,,Debit,DVLA-LY15CXR,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Automotive,Road Tax
10195,100028,10011530,28/11/2016,POS -,-10.99,Amazon *Mktplce EU-UK Slough,Amazon All,Amazon,Marketplace,,,5942,11/10/2016,10195|001230,Segment2_MTG,1,M,1,,,,Debit,AMAZON *MKTPLCE EU-UK SLOUGH,5942,Entertainment,"Books, Newspapers and Magazines|General Books",BOOK STORES,"Books, Newspapers and Magazines",General Books,Amazon All,Amazon
10195,100028,10011530,28/11/2016,D/D,-26.94,DIRECT LINE INS,Insurance,General Insurance,Direct Line,17995500,Monthly,,26/07/2016,10195|001022,Segment2_MTG,1,M,1,,,,Debit,DIRECT LINE INS,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,General Insurance
10195,100028,10011530,28/11/2016,POS -,-20,MID KENT GOLF CLUB GRAVESEND,Entertainment,Sporting General,,,,7992,30/07/2016,10195|001038,Segment2_MTG,1,M,1,,,,Debit,MID KENT GOLF CLUB GRAVESEND,7992,Entertainment,Entertainment|Sporting General,GOLF COURSES – PUBLIC,Entertainment,Sporting General,Entertainment,Sporting General
10195,100028,10011530,28/11/2016,POS -,-16.25,SACAT MARKS & SPENCER LONDON,Shopping (Household Essentials),General Groceries,Marks and Spencer Food,,,5411,27/09/2016,10195|001205,Segment2_MTG,1,M,1,,,,Debit,SACAT MARKS & SPENCER LONDON,5411,Grocery Stores and Supermarkets,Shopping (Household Essentials)|General Groceries,GROCERY STORES,Shopping (Household Essentials),General Groceries,Shopping (Household Essentials),General Groceries
10195,100028,10011530,28/11/2016,POS -,-10,NATIONAL LOTTERY INTE WATFORD,Gambling and Betting,Lottery,The National Lottery,,,7995,05/10/2016,10195|001218,Segment2_MTG,1,M,1,,,,Debit,NATIONAL LOTTERY INTE WATFORD,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,Lottery
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,12/10/2016,10195|001234,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,DPC,450,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,17/10/2016,10195|001250,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,DPC,200,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,17995492,FirstDayOfType,,06/10/2016,10195|001222,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,CHG,-6,ARRANGED OD USAGE,Bank Charges and Returns,Account Charges,,17995521,Monthly,,12/10/2016,10195|001238,Segment2_MTG,1,M,1,,,,Debit,ARRANGED OD USAGE,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Bank Charges and Returns,Account Charges
10195,100028,10011530,28/11/2016,POS,200,2198 15OCT16,Refund,POS Credit,,,,,17/10/2016,10195|001254,Segment2_MTG,1,M,1,,,,Credit,2198 15OCT16,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Refund,POS Credit
10195,100028,10011530,28/11/2016,POS -,-60,STEAM AND RYE LONDON,Misc Card Spend,,,,,5812,28/07/2016,10195|001026,Segment2_MTG,1,M,1,,,,Debit,STEAM AND RYE LONDON,5812,Eating and Drinking Out,"Restaurants and takeaway|Restaurants, Cafes and Bistros",EATING PLACES AND RESTAURANTS,Restaurants and takeaway,"Restaurants, Cafes and Bistros",Restaurants and takeaway,"Restaurants, Cafes and Bistros"
10195,100028,10011530,28/11/2016,C/L  4,-100,NATIONWIDE   24OCT,Cash Machine,,,,,,24/10/2016,10195|001270,Segment2_MTG,1,M,1,,,,Debit,NATIONWIDE   24OCT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,-59.54,BEEFEATER40018545 WOODLANDS,Misc Card Spend,,,,,5812,08/10/2016,10195|001226,Segment2_MTG,1,M,1,,,,Debit,BEEFEATER40018545 WOODLANDS,5812,Eating and Drinking Out,"Restaurants and takeaway|Restaurants, Cafes and Bistros",EATING PLACES AND RESTAURANTS,Restaurants and takeaway,"Restaurants, Cafes and Bistros",Restaurants and takeaway,"Restaurants, Cafes and Bistros"
10195,100028,10011530,28/11/2016,C/L  4,-100,SAINSBURYS B 12OCT,Cash Machine,,,,,,13/10/2016,10195|001242,Segment2_MTG,1,M,1,,,,Debit,SAINSBURYS B 12OCT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,POS -,-7.99,AMAZON UK MARKETPLACE,Amazon All,Amazon,Marketplace,,,5942,17/10/2016,10195|001246,Segment2_MTG,1,M,1,,,,Debit,AMAZON UK MARKETPLACE,5942,Entertainment,"Books, Newspapers and Magazines|General Books",BOOK STORES,"Books, Newspapers and Magazines",General Books,Amazon All,Amazon
10195,100028,10011530,28/11/2016,POS -,-5.2,SAINSBURYS - FENCHURCH LONDON,Shopping (Household Essentials),General Groceries,Sainsbury's,,,5411,26/10/2016,10195|001278,Segment2_MTG,1,M,1,,,,Debit,SAINSBURYS - FENCHURCH LONDON,5411,Grocery Stores and Supermarkets,Shopping (Household Essentials)|General Groceries,GROCERY STORES,Shopping (Household Essentials),General Groceries,Shopping (Household Essentials),General Groceries
10195,100028,10011530,28/11/2016,POS -,-22.05,THE SCIENCE MUSEUM LONDON,Entertainment,Days Out,,,,5947,31/10/2016,10195|001294,Segment2_MTG,1,M,1,,,,Debit,THE SCIENCE MUSEUM LONDON,5947,Grocery Stores and Supermarkets,Shopping (Household Essentials)|Gifts Flowers and Parties,"CARD SHOPS, GIFT, NOVELTY, AND SOUVENIR SHOPS",Shopping (Household Essentials),Gifts Flowers and Parties,Entertainment,Days Out
10195,100028,10011530,28/11/2016,POS -,-34.6,SHOWCASE CINEMAS,Entertainment,Cinema,Showcase Cinemas,,,7832,22/10/2016,10195|001266,Segment2_MTG,1,M,1,,,,Debit,SHOWCASE CINEMAS,7832,Entertainment,Entertainment|Cinema,MOTION PICTURE THEATERS,Entertainment,Cinema,Entertainment,Cinema
10195,100028,10011530,28/11/2016,D/D,-343.3,C&G,Rent and Mortgage,Mortgages,Cheltenham & Gloucester,,,,26/10/2016,10195|001282,Segment2_MTG,1,M,1,,,,Debit,C&G,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Rent and Mortgage,Mortgages
10195,100028,10011530,28/11/2016,C/L  4,-100,BARCLAYS BNK 30OCT,Cash Machine,,,,,,31/10/2016,10195|001298,Segment2_MTG,1,M,1,,,,Debit,BARCLAYS BNK 30OCT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,INT TO,0.01,21JUN GRS 46145370,Interest,Bank Interest Accrual,,17995498,Monthly,,22/06/2016,10195|000935,Segment2_MTG,1,M,1,,,,Credit,21JUN GRS 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Interest,Bank Interest Accrual
10195,100028,10011530,28/11/2016,POS -,-152.71,SMITHS OF WAPPING LONDON  E1W,Misc Card Spend,,,,,5811,28/10/2016,10195|001286,Segment2_MTG,1,M,1,,,,Debit,SMITHS OF WAPPING LONDON  E1W,5811,Eating and Drinking Out,Restaurants and takeaway|Catering,CATERERS,Restaurants and takeaway,Catering,Restaurants and takeaway,Catering
10195,100028,10011530,28/11/2016,POS -,-20,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,24/06/2016,10195|000939,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,POS,230,2198 07JUL16,Refund,POS Credit,,,,,08/07/2016,10195|000975,Segment2_MTG,1,M,1,,,,Credit,2198 07JUL16,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Refund,POS Credit
10195,100028,10011530,28/11/2016,D/D,-4.49,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,15/06/2016,10195|000922,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,D/D,-11.43,DVLA-LY15CXR,Automotive,Road Tax,DVLA,,,,20/06/2016,10195|000931,Segment2_MTG,1,M,1,,,,Debit,DVLA-LY15CXR,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Automotive,Road Tax
10195,100028,10011530,28/11/2016,C/L  4,-150,BANKOIRELAND 25JUN,Cash Machine,,,,,,27/06/2016,10195|000947,Segment2_MTG,1,M,1,,,,Debit,BANKOIRELAND 25JUN,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,DPC,-50,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,21/10/2016,10195|001262,Segment2_MTG,1,M,1,,,,Debit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,C/L  4,-100,HSBC         01JUL,Cash Machine,,,,,,01/07/2016,10195|000963,Segment2_MTG,1,M,1,,,,Debit,HSBC         01JUL,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Cash Machine,
10195,100028,10011530,28/11/2016,D/D,-9.99,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,25/10/2016,10195|001274,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,POS -,-276.72,MBNA LIMITED APP CHESTER,Financial Services,Credit Cards,MBNA,17995477,Monthly,6012,29/10/2016,10195|001290,Segment2_MTG,1,M,1,,,,Debit,MBNA LIMITED APP CHESTER,6012,Financial Services,Financial Services|,FINANCIAL INSTITUTIONS – MERCHANDISE AND SERVICES,Financial Services,,Financial Services,Credit Cards
10195,100028,10011530,28/11/2016,BAC,95.5,D JANSZ,Transfers / Other,,,,,,20/06/2016,10195|000927,Segment2_MTG,1,M,1,,,,Credit,D JANSZ,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,
10195,100028,10011530,28/11/2016,DPC,-20000,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,,,,24/06/2016,10195|000943,Segment2_MTG,1,M,1,,,,Debit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-31.7,WAGAMAMA BLUEWATER,Restaurants and takeaway,"Restaurants, Cafes and Bistros",Wagamama's,17995528,Monthly,5812,18/10/2016,10195|001258,Segment2_MTG,1,M,1,,,,Debit,WAGAMAMA BLUEWATER,5812,Eating and Drinking Out,"Restaurants and takeaway|Restaurants, Cafes and Bistros",EATING PLACES AND RESTAURANTS,Restaurants and takeaway,"Restaurants, Cafes and Bistros",Restaurants and takeaway,"Restaurants, Cafes and Bistros"
10195,100028,10011530,28/11/2016,D/D,-26.94,DIRECT LINE INS,Insurance,General Insurance,Direct Line,17995500,Monthly,,27/06/2016,10195|000951,Segment2_MTG,1,M,1,,,,Debit,DIRECT LINE INS,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Insurance,General Insurance
10195,100028,10011530,28/11/2016,DPC,634.61,CALL REF.NO. 0000,Transfers / Other,Bank Transfer,,17995492,FirstDayOfType,,04/07/2016,10195|000967,Segment2_MTG,1,M,1,,,,Credit,CALL REF.NO. 0000,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,D/D,-355.84,BMW FINANCIAL SERV,Financial Services,Car Finance,BMW Finance,17995494,Monthly,,06/07/2016,10195|000971,Segment2_MTG,1,M,1,,,,Debit,BMW FINANCIAL SERV,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Financial Services,Car Finance
10195,100028,10011530,28/11/2016,DPC,65,BUCKBY W & O,Transfers / Other,Bank Transfer,,,,,12/07/2016,10195|000987,Segment2_MTG,1,M,1,,,,Credit,BUCKBY W & O,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Transfers / Other,Bank Transfer
10195,100028,10011530,28/11/2016,POS -,-34.95,CHARLES TYRWHITT LONDON EC3M,Shopping (Fashion),Mens Fashion,Charles Tyrwhitt Shirts,,,5691,21/07/2016,10195|001003,Segment2_MTG,1,M,1,,,,Debit,CHARLES TYRWHITT LONDON EC3M,5691,Clothing and Retail,Shopping (Fashion)|General Fashion,MEN’S AND WOMEN’S CLOTHING STORES,Shopping (Fashion),General Fashion,Shopping (Fashion),Mens Fashion
10195,100028,10011530,28/11/2016,POS -,-3.05,SAINSBURYS - FENCHURCH LONDON,Shopping (Household Essentials),General Groceries,Sainsbury's,17995497,SecondDayOfType,5411,11/07/2016,10195|000983,Segment2_MTG,1,M,1,,,,Debit,SAINSBURYS - FENCHURCH LONDON,5411,Grocery Stores and Supermarkets,Shopping (Household Essentials)|General Groceries,GROCERY STORES,Shopping (Household Essentials),General Groceries,Shopping (Household Essentials),General Groceries
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,20/07/2016,10195|000999,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,POS -,-1.49,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,,,5735,13/07/2016,10195|000991,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,D/D,-34.95,PAYPAL PAYMENT,Shopping (Discretionary),E-Commerce Payment System,Paypal,,,,28/06/2016,10195|000955,Segment2_MTG,1,M,1,,,,Debit,PAYPAL PAYMENT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Shopping (Discretionary),E-Commerce Payment System
10195,100028,10011530,28/11/2016,POS -,-10,SKY BETTING AND GAMING LEEDS,Gambling and Betting,"Internet, TV and Phone",Sky,,,7995,09/07/2016,10195|000979,Segment2_MTG,1,M,1,,,,Debit,SKY BETTING AND GAMING LEEDS,7995,Lottery Tickets and Gambling,Gambling and Betting|,"BETTING (INCLUDING LOTTERY TICKETS, CASINO GAMING CHIPS, OFF-TRACK BETTING AND WAGERS)",Gambling and Betting,,Gambling and Betting,"Internet, TV and Phone"
10195,100028,10011530,28/11/2016,POS -,-40.03,BP MOTO MEDWAY N AREA GILLINGHAM KE,Commuting and travel,Fuel,BP,,,5541,17/07/2016,10195|000995,Segment2_MTG,1,M,1,,,,Debit,BP MOTO MEDWAY N AREA GILLINGHAM KE,5541,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Fuel,SERVICE STATIONS ( WITH OR WITHOUT ANCILLARY SERVICES),Commuting and travel,Fuel,Commuting and travel,Fuel
10195,100028,10011530,28/11/2016,POS -,-0.79,ITUNES.COM/BILL ITUNES.COM,Shopping (Discretionary),Music and Downloads,Itunes,,,5735,30/06/2016,10195|000959,Segment2_MTG,1,M,1,,,,Debit,ITUNES.COM/BILL ITUNES.COM,5735,Entertainment,Shopping (Discretionary)|Music and Downloads,RECORD SHOPS,Shopping (Discretionary),Music and Downloads,Shopping (Discretionary),Music and Downloads
10195,100028,10011530,28/11/2016,POS -,-1,SAINSBURYS PEPPER HILL GRAVESEND,Shopping (Household Essentials),General Groceries,Sainsbury's,,,5542,25/07/2016,10195|001015,Segment2_MTG,1,M,1,,,,Debit,SAINSBURYS PEPPER HILL GRAVESEND,5542,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Fuel,AUTOMATED FUEL DISPENSERS,Commuting and travel,Fuel,Shopping (Household Essentials),General Groceries
10195,100028,10011530,28/11/2016,POS -,-80.83,EE & T-MOBILE HATFIELD,Utilities,Mobile Phone Contracts,T-Mobile,17995519,Monthly,4814,24/07/2016,10195|001011,Segment2_MTG,1,M,1,,,,Debit,EE & T-MOBILE HATFIELD,4814,Broadband / TV / Mobile,"Utilities|Internet, TV and Phone",FAX SERVICES,Utilities,"Internet, TV and Phone",Utilities,Mobile Phone Contracts
10195,100028,10011530,28/11/2016,INT TO,0.02,21JUL GRS 46145370,Interest,Bank Interest Accrual,,17995498,Monthly,,22/07/2016,10195|001007,Segment2_MTG,1,M,1,,,,Credit,21JUL GRS 46145370,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Interest,Bank Interest Accrual
10195,100028,10011530,28/11/2016,POS -,-14.4,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,,,7523,26/07/2016,10195|001023,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
10195,100028,10011530,28/11/2016,POS -,-15,SWING RITE LTD GRAVESEND,Misc Card Spend,,,,,5941,31/07/2016,10195|001039,Segment2_MTG,1,M,1,,,,Debit,SWING RITE LTD GRAVESEND,5941,Clothing and Retail,Shopping (Discretionary)|Sports Equipment,SPORTING GOODS STORES,Shopping (Discretionary),Sports Equipment,Shopping (Discretionary),Sports Equipment
10195,100028,10011530,28/11/2016,S/O,-2400,JOINT ACCOUNT,Misc Regular Payments,,,17995516,Monthly,,26/07/2016,10195|001019,Segment2_MTG,1,M,1,,,,Debit,JOINT ACCOUNT,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Misc Regular Payments,
10195,100028,10011530,28/11/2016,POS -,-38,THE ENTERTAINER 69 BLUEWATER,Shopping (Discretionary),Gadgets and Gizmos,The Entertainer,,,5945,29/07/2016,10195|001035,Segment2_MTG,1,M,1,,,,Debit,THE ENTERTAINER 69 BLUEWATER,5945,Entertainment,Shopping (Discretionary)|Toy Stores,"HOBBY, TOY, AND GAME SHOPS",Shopping (Discretionary),Toy Stores,Shopping (Discretionary),Gadgets and Gizmos
10195,100028,10011530,28/11/2016,D/D,-15.75,DVLA-GV09VJG,Automotive,Road Tax,DVLA,17995487,FirstWorkingDay,,03/10/2016,10195|001215,Segment2_MTG,1,M,1,,,,Debit,DVLA-GV09VJG,,Uncategorized MCC code,Unavailable MCC code,,Unavailable MCC code,,Automotive,Road Tax
10195,100028,10011530,28/11/2016,POS -,-9.3,EBBSFLEET INT STATION DARTFORD,Misc Card Spend,,,17995478,Monthly,7523,29/07/2016,10195|001031,Segment2_MTG,1,M,1,,,,Debit,EBBSFLEET INT STATION DARTFORD,7523,"Parking, Toll Taxes and Fuel Expenses",Commuting and travel|Car Parking,AUTOMOBILE PARKING LOTS AND GARAGES,Commuting and travel,Car Parking,Commuting and travel,Car Parking
